site_numeric,site,slope_grades,upstream_area_grades,order_grades,distance_snapped_m
961,Negro river mainstem 2 (Negro basin),0,2484729088,6,0.028244565
963,Negro2,0,2484729088,6,249.6240661
966,B12,3.90E-04,104619976,5,80.69645096
968,B11,8.73E-06,18286526,3,1.120010455
974,A13,0.021669948,7512739.5,3,21.46955694
975,A12,0.025890347,6891577.5,3,52.28985586
977,C3,4.83E-04,5498296,3,16.53984
979,Dara (Negro basin),5.02E-04,23036516,3,6.49058218
980,Daraa,5.02E-04,23036516,3,64.94003061
981,C2,5.18E-04,1039244.6,2,25.40849283
982,A14,0.010694021,12073448,3,1166.896442
983,C1,0.001368855,45115548,4,857.4791115
984,A11,0.040347081,3634850.8,2,25.23227112
986,A10,0.040347081,3634850.8,2,321.0787309
987,Negro river mainstem 1 (Negro basin),3.52E-05,2164728832,6,828.8023201
988,Araca,0,138369824,5,34.9099677
989,Negro1,8.66E-05,53900672,4,1145.872421
990,Arac (Negro basin),0,138369824,5,58.25592914
993,Demini (Negro basin),1.26E-05,193552720,5,69.82145966
994,Demini,1.26E-05,193552720,5,21.54385978
996,A15,0.009430102,13363956,3,19.2674892
997,Marauia (Negro basin),3.66E-04,8231911,3,20.23981416
1000,Marauia,3.00E-04,45626808,4,60.0467797
1002,A9,0.03444126,2993976.5,2,30.6802148
1003,A16,0.07668505,825351.9,1,29.85393777
1005,A6,0.073093813,1582157.4,2,8.894724008
1006,A5,0.073093813,1582157.4,2,24.12021915
1007,A7,0.036481553,2063484.4,2,326.1941332
1010,A4,0.053618096,487196.8,1,39.26100241
1011,A8,0.036481553,2063484.4,2,154.2184673
1019,A21,0.001368855,45115548,4,13.31556375
1024,"Cayambe-Coca, Ecuador",0.068202569,626838.1,1,4664.407002
1025,cay,0.068202569,626838.1,1,4663.830871
1026,Gavilan,0.068202569,626838.1,1,4652.652971
1028,A17,0.053555952,501114.4,1,2.992960871
1032,A18,0.008480823,21327580,4,16.28089248
1035,Amazon River basin,2.90E-06,11046979,3,640.1970241
1039,Preto (Negro basin),0,134262032,5,33.88690716
1042,A19,0.007898442,7909570,3,39.85250586
1043,Macap South (Amazon),6.99E-05,1623329.4,2,7650.847979
1049,paoari,2.29E-04,58415968,4,13.08920973
1051,Paoari (Negro basin),2.29E-04,58415968,4,42.41694822
1052,Negro -  Sao Gabriel da Cachoeira,1.52E-04,1628461440,6,26.68593337
1053,A20,0.011106694,34826952,4,8.88686706
1055,Amazon River basin,1.41E-04,2695138.2,2,555.7374647
1056,Preto,1.06E-04,71154376,4,12.74047548
1057,Preto,1.06E-04,71154376,4,21.85529222
1069,Macap North (Amazon),0,193211696,5,182.0658883
1423,0.8 km downstream of Petit Saut dam,3.10E-04,50254420,4,5.022717906
1464,40 km downstream of Petit Saut dam,0,52801600,4,56.63107108
1469,Sinnamary River,8.14E-05,54078416,4,64.3428622
1497,Orinoco River Main Stem,5.66E-05,6966926848,7,388.8305796
1538,Upper Arboleda,0.001711958,3330445.8,3,1366.637973
1539,Upper Taconazo,0.001711958,3330445.8,3,923.1260743
1540,Lower Arboleda,7.81E-05,3242389.8,2,559.8759543
1541,Lower Taconazo,7.81E-05,3242389.8,2,770.6746082
1637,RI,0.002144019,730370.5,1,3918.046005
1638,Icacos (PR),0.002144019,730370.5,1,3918.046005
1639,QG,0.002144019,730370.5,1,4656.031917
1640,Q3,0.00396891,346085,1,4806.08626
1641,que,0.003622839,344857.5,1,4064.633836
1642,QPB,0.003622839,344857.5,1,3753.664549
1643,MPR,0.00396891,346085,1,3706.496634
1644,QPA,0.003622839,344857.5,1,3657.081819
1645,QP,0.003622839,344857.5,1,3664.933164
1647,Rio Magdalena,0.011876089,1004951,2,39.45566178
1648,Grand Canal,6.74E-05,5569551,3,22.45798103
1649,Rio los Remedios,0.001474975,2078062,2,4.429772338
1650,Rio Tlalnepantla,0.001799195,1754444.1,2,437.3123373
1672,Manoa River_lowstream,0.004173089,103765.7,1,3650562.019
1673,Manoa River_midstream,0.004173089,103765.7,1,3646326.429
1674,Manoa River_upstream,0.004173089,103765.7,1,3645849.107
2357,Canal Two,2.96E-04,3014058.2,2,0.047413981
2437,Weeki Wachee Spring,3.32E-04,295764.2,1,1375.668128
2473,Chasahowitzka Spring,5.84E-04,927945.3,1,113.1022659
2483,Homosassa Spring,9.65E-05,3154083.2,2,1214.461113
2515,Rainbow Spring,0.00156597,207777.2,1,1155.682764
2808,Buffalo Bayou South Piney Point,3.86E-04,7695018.5,3,73.91717197
2828,Buffalo Bayou Sabine,3.86E-04,7695018.5,3,7.148447771
2831,Buffalo Bayou McKee,5.84E-04,10144549,3,21.80381021
2837,Buffalo Bayou Farther Point,3.86E-04,7695018.5,3,13.96396684
2872,SF700,4.79E-04,1964522.8,2,35.37997797
2874,SF2500,0,20211000,4,73.10046053
2889,DRAIN,7.78E-04,4610759.5,3,1577.452388
2916,SF2800,5.28E-05,28021164,4,20.68252441
2922,SF1500,0,10729154,4,53.56932995
2931,ICHE,6.50E-04,4686914,3,20.26605591
2942,SF1000,4.85E-04,3799423.8,3,54.45095202
2956,Spring Creek Roberts Cemetery,0.001492405,948359,2,33.31102765
2958,Spring Creek Mueschke,4.61E-04,2136312,2,21.84176885
2961,Spring Creek Gosling,4.39E-04,6291271.5,3,10.58999657
3743,Panola (GA),0.001314418,2923800,2,423.1212296
1,Pine Creek,6.27E-04,472465.3,1,34.40204587
2,Bonville Creek,5.09E-04,370708.1,1,1125.093304
3,Cordwell Creek,2.78E-04,380565.7,1,2689.06313
4,Boambee Creek,2.78E-04,380565.7,1,2929.236452
5,Coffs Creek,2.78E-04,380565.7,1,4036.935383
6,Ferntree Creek,2.78E-04,380565.7,1,4765.125298
7,Pine brush Creek,4.94E-04,316151.7,1,5180.525679
8,dcc,0.001401106,903659.3,1,5856.126668
9,hea,4.94E-04,316151.7,1,6633.345469
10,Hearnes lake,4.94E-04,316151.7,1,6818.308318
11,Woolgoolga Creek,0.001473185,774115.2,1,6478.169241
12,Arrawarra Creek,0.001473185,774115.2,1,4552.896882
13,Corindi Creek,0.001473185,774115.2,1,323.8935612
14,SSC3,0.001402488,1148822.5,2,10.31361005
15,SSC2,0.002860812,324151.6,1,53.41960797
16,SSC4,0.001178251,1630152.4,2,124.7388807
17,SSC8,8.26E-04,4382681.5,3,6.884487328
18,SSC7,8.26E-04,4382681.5,3,9.701399276
19,SSC10,8.26E-04,4382681.5,3,8.174837227
20,SSC6,0.001730087,1835696,2,34.90559744
21,SSC9,8.26E-04,4382681.5,3,11.42569524
22,SSC1,0.002860812,324151.6,1,3516.983928
23,RSC9,4.64E-04,14718749,4,38.48328233
24,RSC8,4.64E-04,14718749,4,28.47574237
25,SSC5,0.001730087,1835696,2,18.10387738
26,Monaltrie Creek D1,4.20E-05,11757510,4,656.4370723
27,RSC7,2.76E-04,13762980,4,41.98449863
28,ESC7,0.002862878,593358.2,1,15.631439
29,ESC9,7.85E-04,5452038,3,16.37276374
30,ESC8,0.002862878,593358.2,1,27.4532495
31,RSC6,0.001111789,8184666.5,3,13.7148422
32,ESC6,8.43E-04,4802291.5,3,14.53432095
33,ESC5,0.001910325,964046.8,2,29.71601612
34,RSC5,4.01E-04,7938036,3,12.18390475
35,ESC4,0.001910325,964046.8,2,40.53524833
36,ESC3,6.41E-04,3526066,3,13.10416322
37,RSC4,4.01E-04,7938036,3,2.723091478
38,ESC2,0.002095174,1508383.6,2,20.44955312
39,ESC1,0.001988513,1737328.1,2,22.21214987
40,RSC3,5.66E-04,7053108.5,3,25.88454868
41,RSC2,0.001572185,1033765.8,2,55.13618196
42,Rocky Creek Drought Riffles,0.010551884,424204.2,1,3062.532296
43,RSC1,6.66E-04,5885332.5,3,8.197726205
50,Caboolture River,5.83E-04,1458314.5,2,24.07436492
145,Scheu Creek (SC),1.74E-04,3917286.5,2,710.9531924
162,Atika Creek (AC),0.00104887,266637.3,1,2937.60779
234,Daly River 1,1.73E-04,285957120,6,46.6997167
237,Daly River 2,0,287912512,6,49.82214851
238,Daly River 3,0,287912512,6,2.066189985
244,Daly River 4,1.59E-04,313258656,6,37.47066228
245,Daly River 5,0,313917600,6,10.6514374
247,Daly River 6,2.08E-05,314712320,6,24.7839768
248,Daly River 7,2.08E-05,314712320,6,16.56489723
253,Daly River 8,1.18E-04,374679104,6,49.57200025
254,Daly River 9,1.18E-04,374679104,6,61.35981663
255,Daly River 10,1.18E-04,374679104,6,54.3389993
270,Manton Creek,0.001762671,286952.7,1,38.75477837
282,Howard River 1,7.73E-04,1392335,1,2995.056891
283,Howard River 2,7.73E-04,1392335,1,1238.372689
284,Howard River 3,7.73E-04,1392335,1,81.65910277
285,Howard River 4,7.73E-04,1392335,1,50.4627448
286,Howard River 5,7.73E-04,1392335,1,232.3406221
287,Howard River 6,7.73E-04,1392335,1,93.26916361
288,Howard River 7,7.73E-04,1392335,1,239.1225736
289,Howard River 8,7.73E-04,1392335,1,287.3988885
293,Howard River 9,7.73E-04,1392335,1,3.8007609
659,Musi River,0,435087264,6,343.9466291
813,Batanghari River,0,356764128,6,132.5758526
969,Indragiri River,0,142174576,4,102.4043341
1213,Siak River,0,89074768,4,182.3633901
1232,SIMUNJAN_S3,0,2123582.2,2,18.69305596
1233,SIMUNJAN_S4,0,2123582.2,2,7.896104286
1236,SIMUNJAN_S5,0,2720947.5,2,68.16967339
1250,SIMUNJAN_S2,3.52E-05,1262520.8,2,7.349174582
1254,SIMUNJAN_S6,3.22E-05,5758172,3,40.87749569
1257,Lupar River,0,35780248,3,279.2877372
1258,SIMUNJAN_S1,3.22E-05,5758172,3,74.12463704
1260,SEMATAN_S1,3.22E-05,5758172,3,47.13523757
1261,SEBUYAU_S2,2.32E-05,3517321.2,3,3524.782981
1262,SEBUYAU_S3,5.49E-05,5312153,3,433.5085134
1263,SEBUYAU_S4,5.49E-05,5312153,3,7.349626249
1268,SEBUYAU_S5,5.49E-05,5312153,3,33.36294456
1272,Maludam River,1.07E-04,807972.8,1,232.275214
1274,MALUDAM_S1,1.07E-04,807972.8,1,55.59297727
1276,MALUDAM_S2,1.07E-04,807972.8,1,73.40377514
1277,MALUDAM_S3,1.07E-04,807972.8,1,21.99175152
1279,MALUDAM_S4,1.07E-04,807972.8,1,28.88014225
1281,MALUDAM_S5,1.07E-04,807972.8,1,29.87921324
1283,Saribas River,0,14788758,3,213.2120371
1286,MALUDAM_S6,1.07E-04,807972.8,1,89.12486329
1288,MALUDAM_S7a,1.07E-04,807972.8,1,1159.316745
1291,SEMATAN_S2,8.94E-04,685081,1,140.9324621
1295,SEMATAN_S3,8.94E-04,685081,1,55.06058494
1296,SEMATAN_S5,2.01E-04,1745961.8,2,31.38981629
1297,SEMATAN_S4,0.001034151,736857.1,1,36.6303475
1298,SEMATAN_S6,2.01E-04,1745961.8,2,55.55747978
1311,SAMSUMAN_S2,5.74E-04,1392786.4,1,40.83362275
1312,SAMSUMAN_S3,5.74E-04,1392786.4,1,68.15867532
1313,SAMSUMAN_S4,5.74E-04,1392786.4,1,36.73465811
1325,RAJANG_S1,0,303362112,6,11.05761954
1329,RAJANG_S12,5.22E-05,305660896,6,22.30087501
1340,RAJANG_S2,0,313265472,6,39.33047802
1348,RAJANG_S3,6.43E-05,318484608,6,110.070554
1354,RAJANG_S4,3.63E-04,348314816,6,70.35502135
1362,RAJANG_S3,2.43E-04,350018688,6,81.24783782
1368,"Rajang River, nonpeat_wet",0,353209952,6,95.39242338
1408,CUL-1A,0.001178573,389416.3,1,143.6138867
1409,CW12,0.001178573,389416.3,1,525.7334225
1410,CW11,0.001178573,389416.3,1,921.1875401
1411,CW10,0.001178573,389416.3,1,1286.558986
1412,CW9,0.001178573,389416.3,1,1550.631113
1413,CW8,0.001178573,389416.3,1,1857.225606
1414,CW7,0.001178573,389416.3,1,2193.293256
1415,CW6,2.53E-05,270494.3,1,2232.332426
1416,CW5,2.53E-05,270494.3,1,1960.466587
1417,CW4,2.53E-05,270494.3,1,1709.293537
1418,CW3,2.53E-05,270494.3,1,1517.649973
1419,CW2,2.53E-05,270494.3,1,1414.639432
1420,CW1,2.53E-05,270494.3,1,1265.398788
1496,Palayar River,9.22E-04,1827676.4,2,40.38928706
1498,Kothayar,0.004456027,2595311.8,2,43.00074527
1499,Manimuthar Water falls,0.044510779,509981,1,22.0209079
1500,TMPC C1,8.91E-04,13846417,3,1187.383853
1501,Thamirabarani River,8.91E-04,13846417,3,18.70775887
1502,Mekong Delta Complex,7.42E-06,30914718,4,451.4546459
1503,Mekong Delta Complex,1.40E-04,446761.3,1,24.87539055
1504,Mekong Delta Complex,0,29466980,4,426.7180985
1505,Mekong Delta Complex,1.10E-04,473832.4,1,52.97867932
1506,Mekong_W5Ê,2.17E-04,207958.7,1,3010.551905
1507,Mekong Delta Complex,1.10E-04,473832.4,1,495.2809666
1508,Mekong_T5Ê,1.80E-04,6661809,3,18.12876247
1509,Mekong_W6Ê,1.86E-04,962746.7,2,28.77269181
1510,Mekong_T6Ê,1.19E-05,8182200.5,3,3.639212796
1511,Mekong Delta Complex,0,10638719,3,1175.338972
1512,Mekong Delta Complex,0,28665034,4,862.9327712
1513,Mekong_M11Ê,5.89E-06,6315101696,7,1174.96763
1514,Mekong_T7Ê,1.19E-05,8182200.5,3,46.73432808
1515,Mekong_W7Ê,1.19E-05,8182200.5,3,1961.490383
1516,Mekong Delta Complex,0,9716377,3,139.1092534
1517,Mekong Delta Complex,0,16308589,3,219.6306084
1518,Mekong_M10Ê,0,6304994816,7,64.98831595
1519,KISA R,2.80E-04,21330472,4,56.962526
1520,Mekong Delta Complex,0,16308589,3,189.57017
1521,Mekong Delta Complex,0,8485885,3,204.6159491
1522,Mekong_M9Ê,0,6292374528,7,213.1932897
1523,Periyar River,0,31935880,4,30.72080479
1524,KAAK,8.11E-05,716440.2,1,50.53039708
1525,Mekong Delta Complex,0,15853882,3,317.2041851
1526,Mekong Delta Complex,3.16E-05,4125066.2,2,626.3506531
1527,Mekong Delta Complex,0,15853882,3,467.7362124
1528,Mekong Delta Complex,0,7313662,3,83.99179434
1529,Mekong Delta Complex,2.67E-04,251541.4,1,172.2090348
1530,Mekong Delta Complex,0,7313662,3,0.303999151
1531,Mekong Delta Complex,0,3490762.8,2,160.1709995
1532,Mekong Delta Complex,0,1324281.9,2,143.375157
1533,Mekong Delta Complex,0,1324281.9,2,148.193605
1534,Athirapally Water falls,0.022514907,8568520,3,505.5388085
1535,Mekong Delta Complex,0,616830.1,1,408.9436529
1536,Mekong Delta Complex,0,276410.1,1,216.7640295
1537,Mekong Delta Complex,1.63E-04,2732167.2,2,98.77421898
1542,Vennaru,4.81E-04,2306820.5,2,1686.405311
1543,Vettaru,4.59E-04,5257756.5,3,196.038668
1544,Noyyal River,0.001511835,2931778,2,41.36056868
1545,Uyilatty Water falls,0.070488735,690745,1,34.35424896
1546,KOMK C1,0.070488735,690745,1,1440.216031
1547,Mekong_M7Ê,0.001647673,213387.9,1,2861.981348
1548,MK3,0.001647673,213387.9,1,2850.971332
1549,MK4,0,6130669056,7,92.72573462
1550,Mekong_M8Ê,0,6130669056,7,220.6732169
1551,Mekong -  Mekong-Bassac transect,0,6129909760,7,62.88668098
1552,Mekong_T4Ê,0,717486400,6,90.74123182
1553,TS3,0,717486400,6,6.61187836
1554,Mekong_W4Ê,0,717486400,6,271.5306377
1555,Mekong_W3Ê,0,717486400,6,276.2115443
1556,Mekong_M6Ê,3.09E-05,5412379136,7,106.3615732
1557,PP3,0,717486400,6,1390.4751
1558,Mekong_T3Ê,0,717486400,6,25.95351073
1559,MK2,3.09E-05,5412379136,7,26.90798822
1560,TS2,0,717486400,6,35.14969571
1561,PP2,0,716976768,6,688.0475084
1562,Mekong_W2Ê,0,716976768,6,428.7423964
1563,PP1,0,490497.5,1,771.7965385
1564,Mekong_W1Ê,0,716976768,6,621.108367
1565,TS1,0,716976768,6,4.755961306
1566,Mekong -  Mainstem north of Phnom Penh,3.09E-05,5412379136,7,42.79948088
1567,Mekong_T2Ê,0,716057408,6,58.03801273
1568,Mekong_M5Ê,3.09E-05,5412379136,7,588.7087423
1569,MK1,3.09E-05,5412379136,7,4.169043228
1570,Hogenakkal River,0.002065148,297549184,5,122.2722608
1571,Mekong -  Kratie-mainstem,0,5288854528,7,10.07759074
1572,Tonle Sap -  Pursat River,2.34E-04,36434892,4,23.7450159
1573,Tonle Sap -  Stung Siem Reap,7.04E-04,4517816.5,2,5.850895618
1575,SUTH R1,0.001089128,1776249.5,2,620.9324155
1576,Mun River- S1,0.007249953,2356702.5,2,33.19927052
1577,Mun River- S4,0.007708455,3035846.8,2,3.858574334
1578,Mun River- S7,0.012435316,1279844,1,32.91044173
1579,Mun River- S3,6.23E-04,14170298,3,42.8843788
1580,Mun River- S8,0.001191621,5706893,3,19.4379983
1581,Mun River- S5,4.02E-04,34935952,4,24.73668648
1582,Mun River- S10,5.93E-04,11435702,3,193.9272411
1583,Mun River- S24,4.06E-04,5687315.5,3,206.8591095
1584,Mun River- S23,2.27E-04,24422150,5,26.00636676
1585,Mun River- S11,5.56E-04,24047540,4,1023.437739
1586,Mun River- S12,0.002060961,656935.9,1,1774.337754
1587,Mun River- S6,3.48E-04,39038992,4,54.51008045
1588,Mun River- S18,1.79E-04,40518772,4,41.00874632
1589,Mun River- S37,8.14E-05,25094320,4,8.178674411
1590,Mun River- S34,2.33E-04,18440544,4,44.68368728
1591,Mun River- S31,7.56E-05,23636636,4,67.57324106
1592,Mun River- S15,5.69E-04,10798131,3,7.161742027
1593,Mun River- S38,8.94E-04,26757830,4,9.509134659
1594,Mun River- S35,0,23634382,4,39.00120415
1595,Mun River- S36,8.27E-05,401344032,6,27.41170225
1596,Mun River- S25,0,38683648,5,10.19593366
1597,Mun River- S39,8.12E-04,1347395.6,2,83.82991652
1598,Mun River- S13,1.74E-04,45918848,4,78.8271119
1599,Mun River- S14,2.45E-04,46529616,5,2406.340729
1600,Mun River- S44,1.72E-05,867017536,6,71.92703737
1601,Mun River- S41,0,830887744,6,181.6173454
1602,Mun River- S16,1.87E-04,47080936,4,7.396823733
1603,Mun River- S51,0.001161879,4089849.8,3,5.650028022
1604,Mun River- S45,1.06E-04,868013120,6,73.8459979
1605,Mun River- S49,0,42833852,4,0.657162628
1606,Mun River- S17,1.87E-04,47080936,4,3.156604572
1607,Mun River- S55,0.001979236,17739684,3,33.33800724
1608,Mun River- S54,1.14E-04,956803136,6,155.2716345
1609,Mun River- S40,4.89E-05,398861504,5,38.76312519
1610,Mun River- S50,1.77E-04,942967232,6,154.5453539
1611,Mun River- S43,8.15E-05,33111388,3,39.97229604
1612,Mun River- S52,0,948943296,6,142.5968692
1613,Mun River- S21,1.57E-04,12479034,3,21.29644269
1614,Mun River- S22,1.05E-04,230184432,6,16.73226671
1615,Mun River- S26,2.26E-04,5232959.5,2,24.30154951
1616,Mun River- S48,1.75E-05,899275776,6,109.6543176
1617,Mun River- S56,0.001238509,974866688,6,18.53801965
1618,Mun River- S57 (Mekong),1.09E-04,4398943232,7,225.0800709
1619,Mun River- S27,4.62E-05,282916736,6,11.04898038
1620,Mun River- S32,1.36E-04,29560518,4,18.76714263
1621,Mun River- S53,0.001957035,6924193,3,11.46138714
1622,Mun River- S47,2.14E-05,29139242,4,71.25342371
1623,Mun River- S33,0,366799008,6,57.80025369
1624,Mun River- S19,1.26E-04,112379136,5,70.03713451
1625,Mun River- S20,7.22E-05,202905120,6,41.37519793
1626,Mun River- S28,1.53E-05,293342816,6,55.44346238
1627,Mun River- S30,1.48E-04,34986268,4,21.69846603
1628,Mun River- S42,0,30407990,3,44.21917224
1629,Mun River- S46,4.83E-05,18184360,4,1.467188017
1630,Mun River- S29,6.59E-05,27286632,4,3.758796625
1631,Xe Bangfai river - XBF1,1.38E-04,19179780,3,12.20025484
1632,Nam Kathang river - NKT3,7.56E-04,1247790.5,2,8.697789928
1633,Nam Kathang Gnai river - NKT2,0.019142228,654292.9,1,54.47679284
1634,Mekong -  Vientiane-mid-channel,1.03E-04,2461243648,6,166.4807317
1635,Mekong -  Vientiane-nearshore,1.03E-04,2461243648,6,73.55709799
1636,Nam Theun river - NTH,0.001772536,33073530,4,40.9275704
1646,Wanquan River,0,22378226,4,29.50733444
1651,Wenjiao River,1.32E-04,262055.4,1,1467.77675
1652,Wenchang River,9.15E-05,1683642.4,2,79.33570944
1653,R18,1.42E-04,42793596,4,34.84285542
1654,Houay Pano - S57,9.04E-04,60788384,5,3252.614811
1655,Houay Pano - S46,9.04E-04,60788384,5,3087.377674
1656,Houay Pano - S36,9.04E-04,60788384,5,2885.046588
1657,Houay Pano - S27,9.04E-04,60788384,5,2706.522191
1658,Houay Pano - S20,9.04E-04,60788384,5,2512.820327
1659,Houay Pano - S14,9.04E-04,60788384,5,2467.341549
1660,Houay Pano - S10,9.04E-04,60788384,5,2386.169153
1661,Houay Pano - S1,9.04E-04,60788384,5,2379.258455
1662,Yanfeng River-1,8.44E-04,678111.5,1,80.19598934
1663,Mekong -  Upstream of Luang Prabang,1.76E-04,2154495488,6,5.964033312
1664,Yanfeng River-2,8.44E-04,678111.5,1,32.5023651
1665,Yanfeng River-3,8.44E-04,678111.5,1,52.31326914
1666,Mekong -  Mouth of Nam Ou north of Luang Prabang,3.62E-04,211916656,5,44.91843471
1667,Mekong_T1Ê,4.38E-04,86053696,4,58.28724389
1668,Mekong_M4Ê,0.009319175,226978.4,1,68.4633349
1669,Ba Lat,0,1031086912,7,0.014903253
1670,Hoa Binh,0,376096224,5,196.3042335
1671,Hanoi,4.07E-05,1020077440,7,259.4606508
1675,Vu Quang,0,259027312,6,63.15360517
1676,Yen Bai,1.82E-04,334890528,5,86.0985811
1677,Ganges_H3Ê,3.03E-04,601954.9,1,1393.08321
1678,Mekong_M3Ê,9.21E-04,1179946880,6,68.03862948
1679,R139,0,1162787840,6,15.16169631
1680,Mekong_M2Ê,4.75E-04,1162437120,6,70.54883602
1681,Ganges_H2Ê,1.89E-04,3043164.2,2,1161.015651
1682,Diamond Harbor,0,560276032,6,1028.583616
1683,Fenggang River,0.010201862,766307.1,1,7572.129417
1684,Pokfulam - downstream,9.30E-04,410370.2,1,13228.78845
1685,hks,9.30E-04,410370.2,1,12635.77063
1686,Pokfulam,9.30E-04,410370.2,1,12600.28268
1687,Fangshan River,0.016773693,211405,1,33.68881357
1688,Linbian River,8.79E-04,2663650,3,15.45610631
1689,g3,1.27E-04,23599826,4,130.8455784
1690,Kaoping River-3,1.27E-04,23599826,4,467.7306065
1691,Kaoping River-3,1.27E-04,23599826,4,342.5108808
1692,Donggang River,7.50E-04,1807301.4,2,790.5026291
1693,Ganges_W4Ê,0,235782784,5,789.0814064
1694,Ganges_W4,0,235782784,5,585.19169
1695,R1,0,2808318976,7,180.9699645
1696,Ganges_H1Ê,0,235782784,5,245.3438444
1697,Ganges_H1,0,236165936,5,202.7377443
1698,Xixiang-10,0.001165912,689966.1,2,315.6254861
1699,Xixiang-9,0.001165912,689966.1,2,130.3851974
1700,Xixiang-8,0.001165912,689966.1,2,32.84893862
1701,Xixiang-7,0.001165912,689966.1,2,23.89742977
1702,Hooghly,0,235782784,5,85.52083799
1703,Xixiang-6,0.001165912,689966.1,2,51.73887431
1704,Xixiang-5,0.001165912,689966.1,2,22.7336338
