Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,CatchmentArea_km2,StreamOrder,Slope,Climate,Temp_C,DO_mgL,pH,Cond_uScm,humanFootprint_BasAt,soilOrganicCarbon_BasAt,airTemperature_BasAt,rainfall_BasAt,runoff_BasAt,groundwaterDepth_BasAt,NPP_Modis,peatlandCover_Modis,seasonality_FengIndex,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,DOC_uM,DIC_uM,k600_md
307,SF700,3,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,17.0334375,9.690752709,6.014677011,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,114.3625977,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,4,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,5.330365625,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,126.6478039,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,5,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,5.201918478,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,138.4296197,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,6,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,5.10135625,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,150.8692518,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,7,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.9656,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,157.9990338,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,8,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.980825,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,168.046932,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,9,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,5.117215625,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,177.6651353,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,10,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.978498958,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,162.4501159,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,11,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.776979167,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,151.0155957,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,12,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.709101042,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,152.598868,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,13,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.66998125,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,159.2217039,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,14,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.709523958,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,170.2244339,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,15,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.752661458,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,157.3946082,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,16,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.674633333,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,131.3915617,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,17,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.641434375,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,128.5421424,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,18,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.615002083,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,137.4016033,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,19,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.696202083,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,147.3302098,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,20,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,5.299069792,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,180.7827596,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,21,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,5.149357292,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,134.6506385,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,22,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.984419792,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,131.0269919,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,23,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.859870833,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,129.5669655,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,24,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.790089583,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,133.8001903,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,25,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.768732292,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,141.1502616,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,26,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.735744792,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,150.4722262,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,27,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.64714375,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,140.3760069,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,SF700,28,4,2019,NaT,HF,daily,29.846348,-82.219677,275.309906,5,0.000479,4,NaN,NaN,4.697470833,NaN,102,32,20.1,1322,283,13,1006.75755,9.696774206,0.04109535,136.1262475,direct,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
