Lake_idx	Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	Latitude	Longitude	LakeType	Climate	Elevation	Surface area_m2	Volume	Mean depth	Max depth	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	FN2O_avg_val	FN2O_UNITS	Secchi depth	Sample depth	Temperature	DO	DO_units	pH	Conductivity	k	k600	k_units	Comments							
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.359872611	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	0.780254777	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	3.566878981	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	2.942675159	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	3.232484076	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	0.847133758	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	0.780254777	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	0.468152866	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.881136951	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.944444444	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.700258398	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.419896641	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.673126615	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	2.848837209	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.202842377	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.573643411	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.401808786	mg m-2 d-1																					
93	1018	Ertan	15	10	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.148578811	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	5348.066298	mg m-2 d-1	0.718232044	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	5436.464088	mg m-2 d-1	0.718232044	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	7337.016575	mg m-2 d-1	1.812154696	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	1944.751381	mg m-2 d-1	0.364640884	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	4154.696133	mg m-2 d-1	1.303867403	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	1325.966851	mg m-2 d-1	0.552486188	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	2430.939227	mg m-2 d-1	1.325966851	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	2342.541436	mg m-2 d-1	1.767955801	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	3270.718232	mg m-2 d-1	1.591160221	mg m-2 d-1																					
466	1019	Shuibuya	26	10	2010		single	single	30.43475	110.32273	reservoir	14	426	713000	4580000000										measured-chamber	3624.309392	mg m-2 d-1	1.845303867	mg m-2 d-1																					
98	1021	Wan'an	15	5	2009		single	single	26.389	114.867	reservoir	14	144	163300000	2220000000	15	30								modelled-empirical	13.191	mmol m-2 d-1		mmol m-2 d-1																					
98	1021	Wan'an	15	5	2009		single	single	26.389	114.867	reservoir	14	144	163300000	2220000000	15	30								modelled-empirical	113.065	mmol m-2 d-1		mmol m-2 d-1																					
98	1021	Wan'an	15	5	2009		single	single	26.389	114.867	reservoir	14	144	163300000	2220000000	15	30								modelled-empirical	219.221	mmol m-2 d-1		mmol m-2 d-1																					
30	1027	Guojiaba	15	9	2009		single	single	30.962257	110.741282	reservoir	11	981	1084000000	39300000000										modelled-empirical	83.7	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-6.896551724	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	6.896551724	mmol m-2 d-1		mmol m-2 d-1							10.1	mg/L													
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	122.4137931	mmol m-2 d-1		mmol m-2 d-1							8.16	mg/L													
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-16.37931034	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	16.37931034	mmol m-2 d-1		mmol m-2 d-1							11	mg/L													
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	125	mmol m-2 d-1		mmol m-2 d-1							8.42	mg/L													
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-7.75862069	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	10.34482759	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	167.2413793	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-6.034482759	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	6.896551724	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	45.68965517	mmol m-2 d-1		mmol m-2 d-1							9.02	mg/L													
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-3.448275862	mmol m-2 d-1		mmol m-2 d-1							11.6	mg/L													
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	3.448275862	mmol m-2 d-1		mmol m-2 d-1							11.9	mg/L													
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	95.68965517	mmol m-2 d-1		mmol m-2 d-1							8.71	mg/L													
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-10.34482759	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	6.896551724	mmol m-2 d-1		mmol m-2 d-1							11.3	mg/L													
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	30.17241379	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-22.4137931	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	1.724137931	mmol m-2 d-1		mmol m-2 d-1							10.7	mg/L													
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	55.17241379	mmol m-2 d-1		mmol m-2 d-1							9.55	mg/L													
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-23.27586207	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	2.586206897	mmol m-2 d-1		mmol m-2 d-1							10.4	mg/L													
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	54.31034483	mmol m-2 d-1		mmol m-2 d-1							9.86	mg/L													
466	1028	Shuibuya	15	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-26.72413793	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	2.586206897	mmol m-2 d-1		mmol m-2 d-1																					
466	1028	Shuibuya	15	11	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	75	mmol m-2 d-1		mmol m-2 d-1							9.29	mg/L													
466	1029	Shuibuya	8	5	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	51.28	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	8	5	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	76.06	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	8	5	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	341.85	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	8	5	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	169.37	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	8	5	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	152.28	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-411.77	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-202	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-184.91	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-91.68	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-253.28	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-546.96	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-555.73	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	16	7	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-668.16	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	279.69	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	699.24	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	419.54	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	279.69	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	139.85	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	279.69	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	46.29	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	54.26	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	3	9	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	65.52	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	5384.13	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	5454.05	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	7341.99	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	1957.86	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	4195.42	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	1328.55	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	2447.33	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	2377.41	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	3286.42	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	26	10	2010		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	3636.03	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	29	3	2011		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	405.56	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	29	3	2011		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	111.88	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	29	3	2011		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	293.68	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	29	3	2011		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	209.77	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	29	3	2011		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	-55.94	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	29	3	2011		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	293.68	mg m-2 d-1		mg m-2 d-1																					
466	1029	Shuibuya	29	3	2011		seasonal	seasonal	30.439	110.341	reservoir	14	426	713000	4580000000										measured-chamber	167.82	mg m-2 d-1		mg m-2 d-1																					
