site_numeric,site,longitude_reported,latitude_reported,longitude_snapped,latitude_snapped,distance_snapped,catchment_area_reported,river_width,catchment_area_snapped,catchment_area_h90m,order_orig_coords,order_snapped_coords,slope_channel,elevation_m
139,ZBZ.7,25.28052,-17.79845,25.36041667,-17.83541667,9414.483048,517757,1030,515163.875,55935.75,NA,11,0.008708,923
140,Borges2015_1265,47.398893,-17.68911,47.38875,-17.67708333,1717.457606,NA,200,7480.058594,0.054952569,1,8,0,601
143,SH.,35.33752,-17.66801,35.32708333,-17.68291667,1994.735988,161885,200,161083.6563,0.328068912,NA,9,0,29
147,ZBZ.6,24.24691,-17.46667,24.24541667,-17.46708333,165.1126717,336405,430,335618.5938,0.030485226,NA,10,0,939
148,ZBZ.6,24.247,-17.46662,24.24541667,-17.46708333,175.8624439,336405,430,335618.5938,0.025143677,NA,10,0,939
149,ZBZ.6,24.247,-17.4666,24.24541667,-17.46708333,176.5282547,336405,430,335618.5938,0.025143677,NA,10,0,939
150,ZBZ.17,35.0592,-17.4594,35.07708333,-17.45541667,1950.15085,1203346,1900,1200468,0.029221637,NA,11,0,41
151,Borges2015_1124,35.05922,-17.45938,35.07708333,-17.45541667,1947.577235,NA,1800,1200468,0.029221637,NA,11,0,41
152,ZBZ.17,35.05923,-17.45931,35.07708333,-17.45541667,1944.791911,1203346,1900,1200468,0.029221637,NA,11,0,41
153,SH.,35.33882,-17.45844,35.33458333,-17.46875,1232.729186,161885,160,160431.4375,0.776188374,NA,9,0,29
156,Borges2015_1258,46.83975,-17.18292,46.81291667,-17.15625,4118.175556,NA,430,19313.98438,33.56268692,4,8,0,207
158,Borges2015_1250,46.75956,-17.02456,46.76375,-17.02791667,581.8304162,NA,267,19475.25781,7700.778809,NA,8,0.02328,51
159,Borges2015_1254,46.94858,-16.93794,46.94958333,-16.92125,1860.992277,NA,250,11850.98926,0.015640229,NA,8,0,66
163,Borges2015_1257,47.59894,-16.75447,47.60625,-16.74708333,1132.838124,NA,130,7199.633789,0.020855825,NA,8,0,328
164,ZBZ.16,34.24946,-16.71482,34.32208333,-16.71625,7744.418985,NA,930,1035878.813,0.008333352,NA,11,0,91
165,MAZ.,33.38056,-16.54353,33.39708333,-16.53875,1841.787392,33934,235,33909.01953,0.052037496,NA,9,0.001088,166
166,Siavonga,28.79071,-16.5044,28.80208333,-16.49791667,1412.269706,NA,150,676348.125,573347.375,NA,11,0,390
167,ZBZ.10,28.79071,-16.50434,28.80208333,-16.49791667,1408.868266,678810,150,676348.125,573347.375,NA,11,0,390
168,Borges2015_1256,46.71056,-16.47289,46.70125,-16.48625,1788.716897,NA,200,34222.51172,114.167984,NA,9,0,9
172,Borges2015_1404,47.925922,-16.246851,47.91708333,-16.24208333,1083.519202,NA,120,5161.456543,0.023703985,NA,7,0,314
173,ZBZ.5,23.23882,-16.24473,23.24875,-16.25291667,1398.849392,309896,350,298919.0625,0.038056843,NA,10,0,999
174,ZBZ.5,23.24111,-16.24215,23.24875,-16.25291667,1450.239085,309896,360,298919.0625,111218.9219,NA,10,0,999
175,Borges2015_1255,46.54669,-16.23314,46.54625,-16.24958333,1831.067457,NA,490,48084.85547,42874.86328,9,9,0,3
176,ZBZ.15,33.54084,-16.13964,33.58875,-16.14791667,5205.199801,1106186,1300,1103555.125,0.01457047,NA,11,0.008708,122
177,ZBZ.15,33.54203,-16.13954,33.58875,-16.14791667,5082.044518,1106186,1300,1103555.125,0.032750286,NA,11,0.008708,122
178,ZBZ.5,23.28826,-16.13003,23.28291667,-16.15041667,2340.255043,309896,350,289527.7813,0.185081676,NA,10,0,1000
179,ZBZ.11,28.85822,-16.03506,28.84791667,-16.05125,2112.628229,682655,400,592235.6875,0.022484565,NA,11,0,372
180,Borges2015_1089,28.85812,-16.03056,28.84791667,-16.05125,2548.790891,NA,390,592235.6875,0.111366764,1,11,0,372
181,ZBZ.11,28.87979,-16.01624,28.88458333,-15.97375,4757.696035,682655,580,680359.25,98069.88281,NA,11,0,369
182,ZBZ.11,28.88075,-15.98502,28.91625,-15.94625,5749.966162,682655,580,680369.4375,0.00975029,NA,11,0,368
183,Chirundu,28.88075,-15.9848,28.92875,-15.93875,7257.456622,NA,790,836910.9375,0.009172697,NA,11,0,370
184,Borges2015_1190,28.86036,-15.95138,28.86791667,-15.94625,990.109334,NA,110,156477.0156,0.041886356,NA,10,0,371
186,Borges2015_1092,28.86024,-15.9512,28.86791667,-15.94625,989.3307255,NA,106.5,156477.0156,0.041886356,NA,10,0,371
187,KafueAtConfluence,28.86016,-15.9508,28.86875,-15.94541667,1097.486089,NA,110,156477.1563,156474.2969,10,10,0,375
192,Lower Zambezi,29.07176,-15.876,29.05875,-15.89125,2195.971267,NA,430,819961.6875,0.021980276,NA,11,0,362
193,Kafue Bridge,28.23767,-15.8365,28.24875,-15.83375,1225.465049,NA,130,152753.9531,19435.45117,NA,10,0,977
194,KAF.9,28.2377,-15.8365,28.24875,-15.83375,1222.354323,151896,135,152753.9531,19435.45117,NA,10,0,977
195,Borges2015_1159,28.23764,-15.83649,28.24875,-15.83375,1228.299424,NA,125,152753.9531,19435.45117,NA,10,0,977
197,KAF.6,26.03038,-15.76407,26.05625,-15.76625,2782.109804,106434,280,106939.4531,0.009188889,NA,10,0,989
198,KAF.6,26.03033,-15.76383,26.05625,-15.76625,2789.900585,106434,280,106939.4531,0.009188889,NA,10,0,989
199,downstream ITT,26.03033,-15.7638,26.05708333,-15.76625,2879.087705,NA,290,106939.5547,0.009188889,NA,10,0,988
200,KAF.6,26.03031,-15.76377,26.05625,-15.76625,2792.685993,106434,280,106939.4531,0.009188889,NA,10,0,989
201,KAF.8,27.82954,-15.74914,27.83958333,-15.74291667,1279.787318,148151,135,150092.0625,0.73280108,NA,10,0,977
202,KAF.8,27.828739,-15.748464,27.84291667,-15.73958333,1812.400634,148151,185,150092.5469,0.173072383,NA,10,0,977
203,KAF.8,27.82828,-15.74789,27.84291667,-15.73958333,1820.542922,148151,185,150092.5469,0.008264057,NA,10,0,977
204,Mazabuka,27.80495,-15.7448,27.81458333,-15.74458333,1032.424328,NA,110,150062.4531,0.010727235,NA,10,0,978
205,ZBZ.12,29.32284,-15.7244,29.39458333,-15.70125,8108.410376,NA,1600,805138.375,0.589815736,NA,11,0,348
207,KAF.7,26.44536,-15.67564,26.46625,-15.66958333,2338.316904,NA,240,118884.7344,0.01980466,NA,10,0,983
208,ZBZ.13,30.40335,-15.63554,30.42708333,-15.62208333,2952.531133,857673,360,765916,456870.5,3,11,0,327
209,Borges2015_1090,30.40524,-15.63372,30.42708333,-15.62208333,2676.111404,NA,280,765916,676260.25,11,11,0,327
210,ZBZ.13,30.41351,-15.62444,30.44375,-15.61958333,3286.718246,857673,360,1003891.5,0.024059575,NA,11,0,327
211,ZBZ.13,30.41347,-15.62437,30.44375,-15.61958333,3289.677585,857673,410,1003891.5,0.024059575,NA,11,0,327
212,Borges2015_1093,30.41623,-15.62103,30.42708333,-15.62208333,1169.451973,NA,292,765916,0.008289707,NA,11,0,327
213,ZBZ.14,33.00953,-15.62074,33.01875,-15.62041667,989.1129372,NA,105,1094878.375,0.766470015,NA,11,0,168
214,LUA.5,30.4105,-15.60938,30.42041667,-15.62208333,1769.206806,149697,180,504755.4375,0.237141088,NA,11,0,327
215,LUA.5,30.41032,-15.60396,30.40875,-15.61041667,738.2003944,149697,180,149340.5625,0.008269884,NA,10,0,328
216,Alto Beni-Sapecho,-67.364492,-15.565266,-67.37958333,-15.55708333,1857.1146,29590,190,29837.78125,0.015605115,NA,9,0,390
217,ZBZ.4,22.92231,-15.20596,22.90791667,-15.23208333,3293.477719,281007,330,280248.9688,236521.2969,10,10,0,1013
218,LUA.4,30.21553,-15.00547,30.22125,-15.01208333,959.2895609,142795,115,142566.1875,0.108821161,NA,10,0,380
220,KafueHookBridge,25.99261,-14.9779,26.00041667,-14.99125,1706.830454,NA,290,96106.20313,0.01361972,NA,10,0,1073
221,KAF.5,25.9926,-14.97784,26.00041667,-14.99125,1713.176481,95590,210,96106.20313,0.01361972,NA,10,0,1073
222,LUA.4,30.212607,-14.975674,30.21125,-14.97958333,459.0001303,142795,115,142442.1094,120394.8672,NA,10,0,370
223,KAF.5,25.91404,-14.94511,25.91875,-14.96208333,1956.18806,95590,200,96034.15625,88387.78125,10,10,0,1074
224,KAF.5,25.91303,-14.9449,25.91875,-14.96291667,2097.833753,95590,210,96035.17188,0.06934911,NA,10,0,1073
228,Beni-Rurrenabaque,-67.50978,-14.566539,-67.49875,-14.53958333,3227.472865,68130,400,70073.71094,69977.57031,9,9,0,213
229,KAF.4,26.45769,-14.56245,26.44541667,-14.56625,1388.369675,55017,140,55310.75781,0.012902882,NA,9,0,1103
230,KAF.4,26.45772,-14.56243,26.44541667,-14.56625,1392.127128,55017,140,55310.75781,0.012902882,NA,9,0,1103
231,KAF.4,26.45759,-14.56235,26.44541667,-14.56625,1381.569508,55017,140,55310.75781,0.012902882,NA,9,0,1103
235,ZBZ.3,23.2362,-14.38381,23.22875,-14.39541667,1521.413757,213627,320,214031.3438,3541.285889,NA,10,0,1026
236,ZBZ.3,23.23589,-14.3772,23.22875,-14.39541667,2169.101033,213627,340,214031.3438,0.020947475,NA,10,0,1026
239,ZBZ.3,23.2159,-14.3372,23.22875,-14.35541667,2456.182228,213627,320,206145.2813,84965.80469,NA,10,0,1028
241,LUA.3,30.55045,-14.30454,30.54125,-14.32458333,2441.937467,NA,250,91981.0625,38486.59375,NA,10,0,422
249,KAB.2,23.629,-14.03872,23.61958333,-14.03375,1157.714261,66513,120,66703.10938,0.050836187,1,9,0,1046
253,Daly River 8,130.734444,-13.830917,130.7270833,-13.82375,1126.752358,NA,117,48451.1875,0.015688226,NA,9,0,21
256,KAF.3,27.6161,-13.6427,27.62458333,-13.64625,999.1796398,22927,120,23010.30859,0.023894178,NA,9,0,1126
257,KAF.3,27.6161,-13.6423,27.62458333,-13.64625,1017.613614,22927,122.5,23010.30859,23009.1582,9,9,0,1126
263,ZBZ.2,22.68901,-13.10773,22.68541667,-13.11541667,940.1880667,80346,180,80941.34375,0.033659454,NA,10,0,1039
264,LUA.2,31.78602,-13.0979,31.77708333,-13.10041667,1008.62745,74498,140,71205.85938,0.016385173,NA,10,0,523
265,LUA.2,31.78599,-13.09776,31.77708333,-13.10041667,1009.956567,74498,140,71205.85938,0.016385173,NA,10,0,523
266,ZBZ.2,22.68542,-13.09744,22.68791667,-13.11125,1560.971675,80346,180,80940.71094,9690.047852,1,10,0,1041
267,ZBZ.2,22.68761,-13.09435,22.68791667,-13.11125,1881.593187,80346,230,80940.71094,0.112189159,NA,10,0,1041
274,Tambopata,-69.30069,-12.835294,-69.29041667,-12.82041667,1996.544987,14000,200,14312.19043,0.014531353,NA,8,0,189
296,Pimenta Bueno,-61.240671,-11.9011,-61.24125,-11.89458333,728.168487,9587,100,9652.060547,0.030159378,NA,8,0,185
306,Ji-Paran-JIP-1,-61.457261,-11.445441,-61.46791667,-11.44041667,1290.145242,19170,130,18142.71875,15619.18457,8,8,0,164
309,Ji-Paran,-61.467159,-11.4418,-61.47708333,-11.44208333,1083.275008,20000,120,18205.43359,0.009746652,NA,8,0,163
314,Beni-Riberalta Arriba,-66.108684,-11.023665,-66.08791667,-10.99375,4029.800368,118330,490,118752.7109,0.009350202,NA,9,0,124
317,Ji-Paran-JIP-2,-61.957,-10.937,-61.94541667,-10.93791667,1270.133449,29770,129,28824.94531,0.062363368,NA,9,0,151
321,Mamor-Guayaramerin,-65.317325,-10.824944,-65.35041667,-10.79208333,5145.288063,601470,982,525244.375,111992.0391,NA,11,0,118
322,Tambo-Mouth,-73.759124,-10.788354,-73.75875,-10.80291667,1621.624417,121290,419,131925.4531,50586.75391,NA,10,0,211
326,Urubamba-Mouth,-73.706075,-10.750411,-73.74708333,-10.74708333,4500.20305,61070,451,114769.5234,50713.32422,9,10,0,206
335,Borges2015_1131,30.91707,-10.10837,30.91791667,-10.12041667,1344.234889,NA,139,2506.52832,323.7186279,NA,7,0,1249
338,Ji-Paran-JIP-3,-61.934955,-10.084799,-61.94708333,-10.07958333,1450.539066,43580,210,39659.23828,16253.5752,NA,9,0,112
340,Javas (JV),-50.023861,-9.980833,-50.03375,-9.980416667,1085.168953,46940,230,41899.52734,30832.9082,9,9,0,173
341,Araguaia (AR),-50.227222,-9.861111,-50.19291667,-9.784583333,9313.049318,235100,1280,215605.4844,30890.51758,NA,10,0,167
344,Madeira-Madeira at Abun,-65.417,-9.677,-65.44541667,-9.64875,4428.807648,906120,845,770919.5,471893.2813,11,11,0,91
345,Teles Pires (TP),-55.924167,-9.639167,-55.93125,-9.635416667,882.362992,75828,260,81806.48438,69092.84375,9,9,0,237
348,Madeira -  Upstream of Porto Velho,-64.812889,-9.48948,-64.84875,-9.542083333,7056.263754,NA,860,865517.125,85861.22656,NA,11,0,83
349,Madeira River - 1,-64.477674,-9.173755,-64.52541667,-9.18375,5363.316812,NA,1010,812071.9375,17693.18945,NA,11,0,67
350,Purus -  Iaco,-68.59518,-9.029925,-68.58958333,-9.035416667,867.3569485,NA,100,63247.33203,26471.97852,8,9,0,125
351,Madeira River - 2,-64.278923,-9.027584,-64.23875,-9.015416667,4619.735201,NA,1110,803456.6875,113222.0469,NA,11,0,62
352,Ji-Paran-JIP-4,-62.052542,-8.932447,-62.07375,-8.922083333,2602.005218,67640,270,60614.37891,24832.64648,NA,9,0,80
353,Madeira River - 3,-64.082468,-8.926693,-64.10041667,-8.902083333,3376.587716,NA,950,719471.875,278058.0625,NA,11,0,57
354,Madeira River (Site 1 A),-64.073807,-8.869367,-64.10041667,-8.902083333,4672.155705,NA,1308,719471.875,370284.4375,11,11,0,57
355,Madeira River - 4,-63.995084,-8.842079,-63.97708333,-8.812083333,3882.057102,NA,2090,763841.1875,382002.5,2,11,0,55
356,Madeira River (Santo Antonio Res. preflood),-63.950833,-8.8017,-63.97708333,-8.812083333,3110.460301,NA,2000,763841.1875,187555.0469,1,11,0,55
357,Ucayali-Ucayali at Pachitea,-74.553,-8.783,-74.48625,-8.757916667,7856.623812,205520,1178,231986.3594,0.044204012,NA,10,0,146
359,Madeira River (Site 2 A),-63.916142,-8.764415,-63.97708333,-8.812083333,8550.195452,NA,1189,763841.1875,133208.0469,NA,11,0,55
361,Pachitea-Mouth,-74.566259,-8.733215,-74.52458333,-8.77375,6433.189849,27500,646,186507.5,22374.70117,9,10,0,147
362,Purus-Boca do Acre,-67.381895,-8.728022,-67.39791667,-8.727083333,1765.966506,111630,200,104856.3516,0.008585477,NA,9,0,97
363,Purus -  Upper Purus,-67.396802,-8.726802,-67.39791667,-8.727083333,126.582913,NA,300,104856.3516,90286.02344,9,9,0,97
364,Madeira River - 5,-63.851865,-8.634252,-63.91958333,-8.680416667,9052.571809,NA,1150,745700.125,187000.4844,1,11,0,54
366,Madeira River (Site 3 A),-63.494969,-8.44074,-63.46375,-8.41875,4220.22862,NA,988,838747.1875,199163.8906,NA,11,0,48
367,Madeira River - 6,-63.392434,-8.309227,-63.35958333,-8.232083333,9318.964504,NA,2200,763603,356741.4375,NA,11,0,46
369,Ji-Paran-JIP-5,-62.7891,-8.162296,-62.78375,-8.16625,735.7146882,73410,270,64125.01563,32939.07813,NA,9,0,49
374,Juru-Cruzeiro do Sul,-72.637763,-7.618124,-72.62541667,-7.605416667,1963.878215,43960,201,37889.12109,33353.90625,8,8,0,175
375,Jurua -  Upper Jurua,-71.697181,-7.053889,-71.68791667,-7.057083333,1083.503686,NA,120,55781.64453,42264.69922,9,9,0,149
376,White River,-62.63679,-6.810984,-62.64458333,-6.827083333,1988.442634,NA,950,883776.25,0.086718246,NA,11,0,28
377,Borges2015_499,12.73255,-5.96425,12.74791667,-5.97125,1871.30002,NA,640,2689096.25,79.91204071,NA,12,0,1
379,Xingu -  Rio Curua (before mouthbay),-54.452265,-5.377372,-54.46125,-5.35875,2299.771609,NA,230,62459.75391,16630.79297,NA,9,0,181
380,Tucuru - U13,-49.147436,-5.337745,-49.19458333,-5.344583333,5280.78437,NA,2000,597568.1875,155804.2969,NA,11,0,79
381,Tucuru - U12,-49.319233,-5.131679,-49.32208333,-5.07625,6178.416407,NA,1200,634081.3125,93136.82031,NA,11,0,80
382,Maran-Maran,-73.584016,-4.523447,-73.63208333,-4.575416667,7868.940278,358170,1361,345960.9688,30523.16797,1,10,0,87
383,Ucayali-Ucayali,-73.492185,-4.513864,-73.42541667,-4.492083333,7796.282421,341200,803,267977.4063,0.031945594,NA,10,0,88
387,Congo River basin,20.57818,-4.36377,20.49458333,-4.33375,9862.568338,NA,2000,241104.2188,621.9706421,3,10,0,384
389,Congo River basin,15.39172,-4.32432,15.34875,-4.247916667,9751.470818,NA,5100,783028.9375,271.2877197,NA,12,0,265
390,Congo after rapid,15.199,-4.321,15.18375,-4.355416667,4188.540956,3500000,990,3627937.25,1558.157104,NA,12,0,252
391,Congo after rapid,15.2,-4.321,15.18375,-4.355416667,4234.618127,3500000,990,3627937.25,92406.55469,3,12,0,252
393,Congo after rapid,15.202,-4.32,15.18375,-4.355416667,4432.553464,3500000,990,3627937.25,0.008561944,NA,12,0,252
394,Congo before rapid,15.235,-4.309,15.18375,-4.355416667,7685.142954,3500000,1900,3627937.25,0.019137463,NA,12,0,252
395,Congo before rapid,15.236,-4.309,15.18375,-4.355416667,7767.668798,3500000,1900,3627937.25,0.054405853,NA,12,0,252
396,Congo River basin,20.3751,-4.30676,20.35208333,-4.315416667,2730.645148,NA,1700,397336.6875,0.009653011,NA,10,0,348
397,Congo River basin,15.3504,-4.30655,15.30791667,-4.247083333,8127.908878,NA,5400,2068280.25,0.223047331,NA,7,0,265
399,Congo River basin,15.35666,-4.30579,15.30791667,-4.247083333,8484.541872,NA,4500,2068280.25,5.149801254,NA,7,0,265
400,Congo River basin,20.02896,-4.30081,20.02791667,-4.27875,2458.437597,NA,310,378960.0313,14422.70898,NA,10,0,386
401,Borges2015_469,15.27612,-4.29592,15.21958333,-4.32625,7126.396442,NA,1700,3559092.5,431679.125,NA,12,0,254
402,Congo River basin,20.12124,-4.2915,20.12291667,-4.294583333,390.4506737,NA,2300,380902.2813,27176.58008,NA,10,0,346
405,Congo River basin,20.44151,-4.27528,20.42208333,-4.302916667,3757.044843,NA,400,242636.875,107391.6094,9,10,0,349
407,Congo River basin,15.557399,-4.25321,15.55125,-4.245416667,1103.909182,NA,140,4632.238281,0.009871935,NA,7,0.033929,274
408,Congo River basin,15.54679,-4.24711,15.55125,-4.245416667,529.7910046,NA,8400,4632.238281,32.35135269,NA,7,0.033929,274
412,Congo River basin,15.52579,-4.19277,15.45791667,-4.13375,9997.62384,NA,7000,2591096.75,0.844673991,NA,12,0,265
416,Congo River basin,19.86921,-4.15057,19.84041667,-4.137916667,3493.4338,NA,2300,385258.4063,6475.797363,NA,10,0,328
420,Amazon River - Itapeua,-63.116967,-4.077755,-63.14958333,-4.012083333,8158.510949,NA,1659,1385500.5,0.155813694,NA,11,0,20
422,Amazon-Itapeua,-63.023043,-4.047634,-63.05958333,-4.067083333,4598.974693,1818270,1266,1157458.125,626618.875,11,11,0,20
423,Congo River basin,19.54771,-4.03104,19.60291667,-4.06625,7276.180648,NA,1200,454466.3125,117821.4141,3,10,0,335
424,Congo River basin,15.61955,-4.02029,15.70291667,-3.992083333,9775.660395,NA,1600,2615949.25,391.2830505,NA,12,0,270
425,Solimes river mainstem 4  (Solimoes/Madeira basin),-62.99,-4.02,-63.05958333,-4.067083333,9336.649919,NA,2266,1157458.125,140605.5156,NA,11,0,20
426,Congo River basin,15.61323,-4.01975,15.68875,-3.99375,8871.698845,NA,1400,2608671.25,685106.1875,NA,12,0,269
427,Congo River basin,15.61529,-4.01882,15.68875,-3.99375,8621.718208,NA,1300,2608671.25,1901486.375,12,12,0,269
433,Purus -  Lower Purus-center,-61.378804,-3.895344,-61.36958333,-3.87875,2112.111906,NA,800,325905.2188,11236.44336,NA,10,0,11
434,Madeira,-59.104038,-3.890427,-59.14791667,-3.912916667,5478.692621,NA,863,1145487.375,567965.5625,1,11,0,7
435,R. Purus,-61.372328,-3.887922,-61.36958333,-3.87875,1065.556229,371000,793,325905.2188,96276.88281,NA,10,0,11
436,R. Madeira,-59.095364,-3.884475,-59.14791667,-3.912916667,6640.040524,850000,919,1145487.375,267339.5938,NA,11,0,7
437,Congo River basin,19.2611,-3.85985,19.23291667,-3.829583333,4598.990873,NA,3200,459059.6875,0.011325966,NA,10,0,327
438,Purus  (Solimoes/Madeira basin),-61.39,-3.85,-61.36958333,-3.87875,3922.348929,371000,688.5,325905.2188,0.014835442,NA,10,0,11
439,Congo River basin,15.94585,-3.82762,15.95541667,-3.80375,2861.782944,NA,1300,2791375.5,168539.4219,NA,12,0,271
440,Congo River basin,15.9437,-3.82347,15.95541667,-3.80375,2551.989043,NA,1300,2791375.5,1016022.625,NA,12,0,271
441,Tocantins - D1,-49.642201,-3.822782,-49.65458333,-3.83875,2247.481918,NA,1900,757925.3125,159327.8906,NA,11,0,74
442,"Belo Monte hydropower complex, Xingu river upstream (P1-P3)",-52.678553,-3.82168,-52.67708333,-3.82125,170.112279,NA,400,142279.5469,0.333707452,NA,9,0,119
443,Congo River basin,15.9486,-3.81736,15.95541667,-3.80375,1693.717244,NA,1100,2791375.5,704809.3125,3,12,0,271
444,Tocantins - D2,-49.643162,-3.811929,-49.65458333,-3.83875,3244.026994,NA,1000,757925.3125,5530.79248,NA,11,0,74
445,Solimes river mainstem 5  (Solimoes/Madeira basin),-61.632785,-3.810252,-61.62958333,-3.804583333,724.3405572,NA,1894,1320865.75,76809.28906,NA,11,0,12
447,Purus-Mouth,-61.433,-3.747,-61.47208333,-3.67875,8750.564392,362900,1151,1608457.5,4940.996094,NA,11,0,11
448,Tocantins - D3,-49.660379,-3.74003,-49.66208333,-3.717083333,2561.41765,NA,1000,664245.1875,385281.75,11,11,0,4
449,Congo River basin,18.96668,-3.72659,18.95375,-3.722916667,1493.394497,NA,150,37.10666656,0.009001873,NA,4,0,322
450,Congo River basin,18.928919,-3.716719,18.92375,-3.709583333,980.1441973,NA,130,8860.307617,8811.168945,7,7,0,319
451,Congo River basin,18.6586,-3.625,18.74208333,-3.662083333,10151.7604,NA,2900,469772.0625,0.678516448,NA,10,0,312
452,Solimoes,-60.998765,-3.607738,-60.95458333,-3.61125,4924.069028,NA,3367,1567223.875,8989.522461,NA,11,0,6
453,Tapajos,-55.345626,-3.591141,-55.34708333,-3.612916667,2429.457277,NA,3257,345431.125,265.0554199,NA,10,0,1
454,Tapajos -  Tapajos mainstem,-55.349204,-3.57257,-55.34708333,-3.612916667,4497.545875,NA,4500,345431.125,0.059152935,1,10,0,1
458,Madeira  (Solimoes/Madeira basin),-58.91,-3.54,-58.93375,-3.560416667,3482.610094,850000,1025.5,1117992.5,59441.91797,1,NA,0,6
459,Amazon River - Jutica,-64.404293,-3.5237,-64.36791667,-3.52125,4050.936094,NA,2074,1435244.125,352.6798706,NA,11,0,23
460,Tocantins - D4,-49.601717,-3.521689,-49.60458333,-3.472916667,5438.644474,NA,900,576498.25,185404.0156,6,11,0,3
461,Congo River basin,18.36442,-3.52121,18.36458333,-3.540416667,2138.153369,NA,420,379654.6875,2.258351803,2,10,0,307
462,Tocantins - D5,-49.594017,-3.508598,-49.60875,-3.43625,8218.438439,NA,1600,577410,40.70866776,6,11,0,3
463,Solimoes,-60.789385,-3.506161,-60.75541667,-3.459583333,6413.266745,NA,2943,2199571.5,31792.41211,NA,11,0,7
464,Madeira 6,-58.885159,-3.500429,-58.93375,-3.560416667,8587.237891,NA,2000,1117992.5,380199.4375,NA,NA,0,6
